occurrence,module,functionBoundaryOwner,line,column,snippet
472,19-campfire-hunting-house-extensions.js,extensionValid,3083,227,"function extensionValid(draft){const rect={x:draft.x,z:draft.z,w:5.4,d:5.4};if(Math.abs(draft.x)>111||Math.abs(draft.z)>111)return false;if(world.hazards.some(h=>rectOverlap(rect,h,.5)))return false;if(WORLD_MAP_ROADS.some(r=>rectOverlap(rect,r,.4)))return false;if(world.houseExtensions.some(e=>rectOverlap(rect,{x:e.data.x,z:e.data.z,w:5.4,d:5.4},.35)))return false;for(const h of world.houses){if(h.id===draft.houseId)continue;if(rectOverlap(rect,{x:h.x,z:h.z,w:9,d:7},.6))return false;}return true;}"
473,19-campfire-hunting-house-extensions.js,extensionValid,3083,297,"function extensionValid(draft){const rect={x:draft.x,z:draft.z,w:5.4,d:5.4};if(Math.abs(draft.x)>111||Math.abs(draft.z)>111)return false;if(world.hazards.some(h=>rectOverlap(rect,h,.5)))return false;if(WORLD_MAP_ROADS.some(r=>rectOverlap(rect,r,.4)))return false;if(world.houseExtensions.some(e=>rectOverlap(rect,{x:e.data.x,z:e.data.z,w:5.4,d:5.4},.35)))return false;for(const h of world.houses){if(h.id===draft.houseId)continue;if(rectOverlap(rect,{x:h.x,z:h.z,w:9,d:7},.6))return false;}return true;}"
474,19-campfire-hunting-house-extensions.js,clearExtensionPreview,3084,134,function clearExtensionPreview(){if(extensionPreview&&worldGroup){worldGroup.remove(extensionPreview);extensionPreview.traverse?.(o=>{o.geometry?.dispose?.();if(o.material&&!Array.isArray(o.material))o.material.dispose?.();});}extensionPreview=null;extensionDraft=null;}
475,19-campfire-hunting-house-extensions.js,renderExtensionPreview,3085,189,"function renderExtensionPreview(){if(!extensionDraft)return;const d={...extensionDraft};if(extensionPreview&&worldGroup){worldGroup.remove(extensionPreview);extensionPreview.traverse?.(o=>{o.geometry?.dispose?.();if(o.material&&!Array.isArray(o.material))o.material.dispose?.();});}extensionPreview=null;extensionDraft=d;const spec=ROOM_SPECS[d.type]||ROOM_SPECS.storage,g=new THREE.Group();g.position.set(Number(d.x||0),0,Number(d.z||0));g.rotation.y=Number(d.rotation||0);worldGroup.add(g);const m=new THREE.MeshStandardMaterial({color:extensionValid(d)?0x62e58a:0xff5263,transparent:true,opacity:.4,roughness:.5});const floor=new THREE.Mesh(new THREE.BoxGeometry(5.2,.18,5.2),m);floor.position.y=.09;g.add(floor);for(const [x,z,w,dd]of [[0,-2.5,5.2,.16],[-2.5,0,.16,5.2],[2.5,0,.16,5.2]]){const wall=new THREE.Mesh(new THREE.BoxGeometry(w,2.8,dd),m);wall.position.set(x,1.4,z);g.add(wall);}extensionPreview=g;}"
476,19-campfire-hunting-house-extensions.js,spawnHouseExtension,3086,93,"function spawnHouseExtension(data,remote=false){if(!data?.id||world.houseExtensions.some(x=>x.data.id===data.id))return;const spec=ROOM_SPECS[data.type]||ROOM_SPECS.storage,g=new THREE.Group();g.position.set(data.x,0,data.z);g.rotation.y=Number(data.rotation||0);worldGroup.add(g);premiumBox(5.2,.22,5.2,spec.color,0,.11,0,g);premiumBox(5.25,.32,.18,0xf1eadb,0,1.55,-2.51,g);premiumBox(.18,3.0,5.2,0xf1eadb,-2.51,1.5,0,g);premiumBox(.18,3.0,5.2,0xf1eadb,2.51,1.5,0,g);premiumBox(5.5,.35,5.5,shadeColor(spec.color,-20),0,3.12,0,g);premiumBox(1.35,2.25,.12,0x684329,0,1.12,2.53,g);registerPlatform(data.x,data.z,5.2,5.2,.23,{extensionId:data.id});const record={data:{...data,remote},group:g};world.houseExtensions.push(record);registerInteractable({id:`extension-${data.id}`,type:'house-extension',icon:spec.icon,label:`Usar ${spec.name}`,x:data.x,z:data.z,radius:3.3,priority:125,action:()=>{state.needs.fun=clamp(state.needs.fun+5,0,100);toast(`${spec.name} de ${data.ownerName||playerDisplayName()}."
477,19-campfire-hunting-house-extensions.js,spawnHouseExtension,3086,891,"function spawnHouseExtension(data,remote=false){if(!data?.id||world.houseExtensions.some(x=>x.data.id===data.id))return;const spec=ROOM_SPECS[data.type]||ROOM_SPECS.storage,g=new THREE.Group();g.position.set(data.x,0,data.z);g.rotation.y=Number(data.rotation||0);worldGroup.add(g);premiumBox(5.2,.22,5.2,spec.color,0,.11,0,g);premiumBox(5.25,.32,.18,0xf1eadb,0,1.55,-2.51,g);premiumBox(.18,3.0,5.2,0xf1eadb,-2.51,1.5,0,g);premiumBox(.18,3.0,5.2,0xf1eadb,2.51,1.5,0,g);premiumBox(5.5,.35,5.5,shadeColor(spec.color,-20),0,3.12,0,g);premiumBox(1.35,2.25,.12,0x684329,0,1.12,2.53,g);registerPlatform(data.x,data.z,5.2,5.2,.23,{extensionId:data.id});const record={data:{...data,remote},group:g};world.houseExtensions.push(record);registerInteractable({id:`extension-${data.id}`,type:'house-extension',icon:spec.icon,label:`Usar ${spec.name}`,x:data.x,z:data.z,radius:3.3,priority:125,action:()=>{state.needs.fun=clamp(state.needs.fun+5,0,100);toast(`${spec.name} de ${data.ownerName||playerDisplayName()}."
478,19-campfire-hunting-house-extensions.js,resourcesEnough,3087,75,"function resourcesEnough(cost){return Object.entries(cost).every(([k,v])=>Number(state.inventory[k]||0)>=v);}"
479,19-campfire-hunting-house-extensions.js,costText,3088,66,"function costText(cost){return Object.entries(cost).map(([k,v])=>`${v} ${k==='wood'?'madeiras':k==='stone'?'pedras':'blocos'}`).join(' + ');}"
480,19-campfire-hunting-house-extensions.js,openHouseExtensionPlanner,3089,912,"function openHouseExtensionPlanner(type){const house=nearestOwnedHouseForExtension();if(!house||distance2D(player,house)>16){toast('Chegue perto de uma casa que você possui.','warn');return;}let side=0;const spec=ROOM_SPECS[type];const place=extensionPlacement(house,side);extensionDraft={id:uid(),houseId:house.id,type,side,...place,ownerId:state.profile.playerId,ownerName:playerDisplayName()};renderExtensionPreview();openModal(`Ampliar: ${spec.name}`,`<p>A prévia transparente aparece ao lado da casa. Ajuste o lado e a rotação antes de confirmar.</p><div class=""extension-status"" data-extension-status></div><div class=""modal-actions""><button class=""btn"" data-side>Próximo lado</button><button class=""btn"" data-rotate>Girar</button><button class=""btn primary"" data-confirm-extension>Confirmar • ${costText(spec.cost)}</button><button class=""btn danger"" data-cancel-extension>Cancelar</button></div>`,root=>{const status=$('[data-extension-status]',root),update=()=>{const p=extensionPlacement(ho"
481,19-campfire-hunting-house-extensions.js,openHouseExtensionPlanner,3089,971,"function openHouseExtensionPlanner(type){const house=nearestOwnedHouseForExtension();if(!house||distance2D(player,house)>16){toast('Chegue perto de uma casa que você possui.','warn');return;}let side=0;const spec=ROOM_SPECS[type];const place=extensionPlacement(house,side);extensionDraft={id:uid(),houseId:house.id,type,side,...place,ownerId:state.profile.playerId,ownerName:playerDisplayName()};renderExtensionPreview();openModal(`Ampliar: ${spec.name}`,`<p>A prévia transparente aparece ao lado da casa. Ajuste o lado e a rotação antes de confirmar.</p><div class=""extension-status"" data-extension-status></div><div class=""modal-actions""><button class=""btn"" data-side>Próximo lado</button><button class=""btn"" data-rotate>Girar</button><button class=""btn primary"" data-confirm-extension>Confirmar • ${costText(spec.cost)}</button><button class=""btn danger"" data-cancel-extension>Cancelar</button></div>`,root=>{const status=$('[data-extension-status]',root),update=()=>{const p=extensionPlacement(ho"
482,19-campfire-hunting-house-extensions.js,openHouseExtensionPlanner,3089,1315,"function openHouseExtensionPlanner(type){const house=nearestOwnedHouseForExtension();if(!house||distance2D(player,house)>16){toast('Chegue perto de uma casa que você possui.','warn');return;}let side=0;const spec=ROOM_SPECS[type];const place=extensionPlacement(house,side);extensionDraft={id:uid(),houseId:house.id,type,side,...place,ownerId:state.profile.playerId,ownerName:playerDisplayName()};renderExtensionPreview();openModal(`Ampliar: ${spec.name}`,`<p>A prévia transparente aparece ao lado da casa. Ajuste o lado e a rotação antes de confirmar.</p><div class=""extension-status"" data-extension-status></div><div class=""modal-actions""><button class=""btn"" data-side>Próximo lado</button><button class=""btn"" data-rotate>Girar</button><button class=""btn primary"" data-confirm-extension>Confirmar • ${costText(spec.cost)}</button><button class=""btn danger"" data-cancel-extension>Cancelar</button></div>`,root=>{const status=$('[data-extension-status]',root),update=()=>{const p=extensionPlacement(ho"
483,19-campfire-hunting-house-extensions.js,openHouseExtensionPlanner,3089,1379,"function openHouseExtensionPlanner(type){const house=nearestOwnedHouseForExtension();if(!house||distance2D(player,house)>16){toast('Chegue perto de uma casa que você possui.','warn');return;}let side=0;const spec=ROOM_SPECS[type];const place=extensionPlacement(house,side);extensionDraft={id:uid(),houseId:house.id,type,side,...place,ownerId:state.profile.playerId,ownerName:playerDisplayName()};renderExtensionPreview();openModal(`Ampliar: ${spec.name}`,`<p>A prévia transparente aparece ao lado da casa. Ajuste o lado e a rotação antes de confirmar.</p><div class=""extension-status"" data-extension-status></div><div class=""modal-actions""><button class=""btn"" data-side>Próximo lado</button><button class=""btn"" data-rotate>Girar</button><button class=""btn primary"" data-confirm-extension>Confirmar • ${costText(spec.cost)}</button><button class=""btn danger"" data-cancel-extension>Cancelar</button></div>`,root=>{const status=$('[data-extension-status]',root),update=()=>{const p=extensionPlacement(ho"
484,19-campfire-hunting-house-extensions.js,openHouseExtensionPlanner,3089,1590,"function openHouseExtensionPlanner(type){const house=nearestOwnedHouseForExtension();if(!house||distance2D(player,house)>16){toast('Chegue perto de uma casa que você possui.','warn');return;}let side=0;const spec=ROOM_SPECS[type];const place=extensionPlacement(house,side);extensionDraft={id:uid(),houseId:house.id,type,side,...place,ownerId:state.profile.playerId,ownerName:playerDisplayName()};renderExtensionPreview();openModal(`Ampliar: ${spec.name}`,`<p>A prévia transparente aparece ao lado da casa. Ajuste o lado e a rotação antes de confirmar.</p><div class=""extension-status"" data-extension-status></div><div class=""modal-actions""><button class=""btn"" data-side>Próximo lado</button><button class=""btn"" data-rotate>Girar</button><button class=""btn primary"" data-confirm-extension>Confirmar • ${costText(spec.cost)}</button><button class=""btn danger"" data-cancel-extension>Cancelar</button></div>`,root=>{const status=$('[data-extension-status]',root),update=()=>{const p=extensionPlacement(ho"
485,19-campfire-hunting-house-extensions.js,openHouseExtensionMenu,3090,224,"function openHouseExtensionMenu(){openModal('Ampliação modular da casa',`<p>Escolha o novo cômodo. Os interiores e móveis existentes serão preservados.</p><div class=""choice-grid"">${Object.entries(ROOM_SPECS).map(([id,r])=>`<button class=""choice"" data-room=""${id}""><b>${r.icon} ${r.name}</b><span>${costText(r.cost)}</span></button>`).join('')}</div>`,root=>{$$('[data-room]',root).forEach(btn=>btn.onclick=()=>{closeModal();openHouseExtensionPlanner(btn.dataset.room);});});}"
486,19-campfire-hunting-house-extensions.js,openHouseExtensionMenu,3090,359,"function openHouseExtensionMenu(){openModal('Ampliação modular da casa',`<p>Escolha o novo cômodo. Os interiores e móveis existentes serão preservados.</p><div class=""choice-grid"">${Object.entries(ROOM_SPECS).map(([id,r])=>`<button class=""choice"" data-room=""${id}""><b>${r.icon} ${r.name}</b><span>${costText(r.cost)}</span></button>`).join('')}</div>`,root=>{$$('[data-room]',root).forEach(btn=>btn.onclick=()=>{closeModal();openHouseExtensionPlanner(btn.dataset.room);});});}"
487,19-campfire-hunting-house-extensions.js,openHouseExtensionMenu,3090,396,"function openHouseExtensionMenu(){openModal('Ampliação modular da casa',`<p>Escolha o novo cômodo. Os interiores e móveis existentes serão preservados.</p><div class=""choice-grid"">${Object.entries(ROOM_SPECS).map(([id,r])=>`<button class=""choice"" data-room=""${id}""><b>${r.icon} ${r.name}</b><span>${costText(r.cost)}</span></button>`).join('')}</div>`,root=>{$$('[data-room]',root).forEach(btn=>btn.onclick=()=>{closeModal();openHouseExtensionPlanner(btn.dataset.room);});});}"
488,19-campfire-hunting-house-extensions.js,openHouseExtensionMenu,3090,412,"function openHouseExtensionMenu(){openModal('Ampliação modular da casa',`<p>Escolha o novo cômodo. Os interiores e móveis existentes serão preservados.</p><div class=""choice-grid"">${Object.entries(ROOM_SPECS).map(([id,r])=>`<button class=""choice"" data-room=""${id}""><b>${r.icon} ${r.name}</b><span>${costText(r.cost)}</span></button>`).join('')}</div>`,root=>{$$('[data-room]',root).forEach(btn=>btn.onclick=()=>{closeModal();openHouseExtensionPlanner(btn.dataset.room);});});}"
489,19-campfire-hunting-house-extensions.js,createLakeExpansion,3094,141,"registerInteractable({id:'shore-fishing',type:'fishing',icon:'🎣',label:'Pescar na margem',x:-25.5,z:45,radius:3.2,priority:160,action:()=>startFishing('shore')});createShoreFishingLife();createBoatModel();"
490,19-campfire-hunting-house-extensions.js,updateLifeActivities,3097,526,"function updateLifeActivities(dt){updateShoreFishers(dt);world.activityAcc+=dt;if(world.activityAcc<.5)return;world.activityAcc=0;const now=Date.now();for(const c of [...world.campfires]){if(c.flame)c.flame.scale.y=.85+Math.sin(performance.now()*.009+c.data.x)*.18;if(c.data.cooking&&Number(c.data.cooking.endsAt||0)<=now)finishCampfireCooking(c.data,c.data.cooking.id);if(Number(c.data.expiresAt||0)<=now){c.data.expired=true;c.interactable.disabled=true;worldGroup.remove(c.group);world.campfires=world.campfires.filter(x=>x!==c);if(!c.data.remote)state.campfires=state.campfires.filter(x=>x.id!==c.data.id);}}"
491,19-campfire-hunting-house-extensions.js,updateLifeActivities,3097,593,"function updateLifeActivities(dt){updateShoreFishers(dt);world.activityAcc+=dt;if(world.activityAcc<.5)return;world.activityAcc=0;const now=Date.now();for(const c of [...world.campfires]){if(c.flame)c.flame.scale.y=.85+Math.sin(performance.now()*.009+c.data.x)*.18;if(c.data.cooking&&Number(c.data.cooking.endsAt||0)<=now)finishCampfireCooking(c.data,c.data.cooking.id);if(Number(c.data.expiresAt||0)<=now){c.data.expired=true;c.interactable.disabled=true;worldGroup.remove(c.group);world.campfires=world.campfires.filter(x=>x!==c);if(!c.data.remote)state.campfires=state.campfires.filter(x=>x.id!==c.data.id);}}"
492,19-campfire-hunting-house-extensions.js,buildWorld,3099,76,if(Math.random()<.08&&state.campfires.length!==world.campfires.filter(c=>!c.data.remote).length){saveState();window.OTTHOS_RTDB?.syncCampfires?.(state.campfires);}
493,20-world-build-cloud-houses.js,buildWorld,3143,122,"const coords=[[48,0,-48],[53,1.2,-55],[59,2.3,-61],[66,3.5,-67],[74,4.6,-72],[82,5.8,-76]];coords.forEach(([x,y,z],i)=>{createPlatform(x,y+.5,z,3.2,3.2,i%2?0x7a4ed0:0x3e9fd8);createCrystal(x,y+1.7,z,i===coords.length-1);});world.secretChest=createChest('secret',86,-78,true);"
494,20-world-build-cloud-houses.js,collectResource,3160,42,const resource=world.resources.find(r=>r.id===id);if(!resource||resource.collected)return;
495,20-world-build-cloud-houses.js,collectResource,3167,18,"setTimeout(()=>{resource.collected=false;resource.hits=0;resource.mesh.visible=true;resource.mesh.rotation.y=0;},90000);"
496,20-world-build-cloud-houses.js,reconcileCloudHouses,3197,374,"openModal(house.name,`<p>Casa disponível no mundo público por <b>${house.price} moedas</b>. Depois da compra, somente você poderá trancar ou destrancar.</p><div class=""modal-actions""><button class=""btn primary"" data-buy-house>Comprar</button><button class=""btn"" data-race-house>Disputar em corrida</button><button class=""btn"" data-cancel>Cancelar</button></div>`,root=>{"
497,20-world-build-cloud-houses.js,reconcileCloudHouses,3198,51,"$('[data-buy-house]',root).onclick=async()=>{if(state.profile.coins<house.price){toast('Moedas insuficientes.','warn');return;}const ok=await claimHouseOnline(house);if(!ok)return;addCoins(-house.price);setFlag('boughtHouse');awardMedal('Nova Propriedade');saveState(true);closeModal();handleHouseDoor(house);};"
